room_id,day,slot,course
UB-1516,Thu,5,PHY102
TP-0303,Thu,5,ENG101
UB-0805,Thu,5,MATH201
TP2-0202,Thu,5,CS101
UB-1116,Thu,5,MATH201
TP2-1112,Thu,5,ENG101
UB-1201,Thu,5,MATH201
UB-1308,Thu,5,ENG101
TP2-1102,Thu,5,ENG101
TP2-1201,Thu,5,MATH201
TP-0311,Thu,5,ENG101
UB-1316,Thu,5,MATH201
UB-0105,Thu,5,CS101
UB-1205,Thu,5,CS101
UB-0215,Thu,5,ENG101
UB-1417,Thu,5,PHY102
UB-1203,Thu,5,ENG101
TP2-0009,Thu,5,CS101
UB-1403,Thu,5,MATH201
UB-1213,Thu,5,PHY102
TP2-0217,Thu,5,MATH201
TP-1412,Thu,5,CS101
TP2-1301,Thu,5,ENG101
UB-1004,Thu,5,CS101
UB-0317,Thu,5,MATH201
TP2-0907,Thu,5,PHY102
UB-1218,Thu,5,ENG101
UB-0816,Thu,5,PHY102
TP2-0810,Thu,5,ENG101
UB-1110,Thu,5,PHY102
TP2-1205,Thu,5,MATH201
TP2-1519,Thu,5,ENG101
UB-0503,Thu,5,MATH201
TP2-0920,Thu,5,MATH201
UB-0811,Thu,5,CS101
TP2-1011,Thu,5,PHY102
UB-0610,Thu,5,PHY102
TP-1411,Thu,5,PHY102
UB-1520,Thu,5,CS101
TP2-0104,Thu,5,ENG101
TP2-0618,Thu,5,ENG101
TP-0110,Thu,5,CS101
TP2-1304,Thu,5,PHY102
TP-0201,Thu,5,ENG101
TP2-0812,Thu,5,MATH201
UB-0218,Thu,5,ENG101
TP2-1408,Thu,5,ENG101
TP-0704,Thu,5,CS101
TP2-1515,Thu,5,CS101
TP2-0012,Thu,5,CS101
UB-1104,Thu,6,MATH201
UB-0506,Thu,6,MATH201
TP-1112,Thu,6,MATH201
TP2-0101,Thu,6,ENG101
UB-1515,Thu,6,PHY102
TP2-1314,Thu,6,PHY102
UB-0908,Thu,6,MATH201
TP-1412,Thu,6,CS101
TP2-0911,Thu,6,PHY102
UB-1201,Thu,6,PHY102
TP2-0108,Thu,6,CS101
UB-0217,Thu,6,PHY102
UB-0303,Thu,6,PHY102
TP2-0216,Thu,6,PHY102
TP2-1113,Thu,6,PHY102
TP2-1119,Thu,6,PHY102
TP2-1219,Thu,6,PHY102
TP2-1001,Thu,6,ENG101
UB-0717,Thu,6,CS101
UB-0103,Thu,6,MATH201
TP2-1412,Thu,6,PHY102
TP2-0919,Thu,6,PHY102
TP2-1306,Thu,6,CS101
TP2-1016,Thu,6,MATH201
TP-0401,Thu,6,MATH201
TP2-0215,Thu,6,CS101
TP-1502,Thu,6,MATH201
UB-0418,Thu,6,PHY102
UB-1005,Thu,6,MATH201
UB-1220,Thu,6,CS101
UB-0317,Thu,6,ENG101
TP-1509,Thu,6,PHY102
UB-0711,Thu,6,MATH201
TP-0602,Thu,6,CS101
UB-1508,Thu,6,ENG101
TP2-1514,Thu,6,ENG101
TP2-1307,Thu,6,CS101
UB-0707,Thu,6,ENG101
UB-0712,Thu,6,ENG101
TP2-1317,Thu,6,ENG101
UB-0308,Thu,6,PHY102
UB-1217,Thu,6,CS101
TP2-1017,Thu,6,PHY102
UB-0203,Thu,6,MATH201
UB-1009,Thu,6,ENG101
UB-1419,Thu,6,CS101
UB-0609,Thu,6,CS101
TP2-1104,Thu,6,PHY102
TP2-0007,Thu,6,PHY102
TP2-1002,Thu,6,ENG101
UB-0207,Thu,6,CS101
UB-1007,Thu,6,MATH201
UB-0120,Thu,6,CS101
UB-0404,Thu,6,ENG101
UB-1410,Thu,6,PHY102
TP2-0904,Thu,6,ENG101
UB-0417,Thu,6,ENG101
TP2-0802,Thu,6,MATH201
TP2-1312,Thu,6,CS101
TP2-1413,Thu,6,ENG101
UB-0914,Thu,6,MATH201
TP-0211,Thu,6,PHY102
TP-0402,Thu,6,MATH201
TP2-0203,Thu,6,CS101
TP2-1004,Thu,6,ENG101
TP2-1206,Thu,6,ENG101
UB-1503,Thu,6,ENG101
TP-0611,Thu,6,MATH201
TP2-0909,Thu,6,MATH201
UB-0905,Thu,6,MATH201
TP2-1105,Thu,6,PHY102
UB-0918,Thu,6,CS101
TP-1302,Thu,6,ENG101
TP-1004,Thu,6,ENG101
TP-0703,Thu,6,CS101
TP-0301,Thu,6,PHY102
UB-1004,Thu,6,MATH201
UB-0211,Thu,6,ENG101
UB-0208,Thu,6,PHY102
TP2-1520,Thu,6,PHY102
UB-0107,Thu,6,CS101
UB-1116,Thu,6,MATH201
UB-1110,Thu,6,CS101
UB-0708,Thu,6,PHY102
TP-1010,Thu,6,CS101
UB-1505,Thu,6,ENG101
TP2-0615,Thu,6,MATH201
UB-0416,Thu,6,PHY102
TP2-1203,Thu,6,ENG101
TP-0709,Thu,6,MATH201
UB-1304,Thu,6,CS101
TP2-1511,Thu,6,ENG101
UB-0516,Thu,6,ENG101
TP-0304,Thu,6,ENG101
UB-0810,Thu,6,ENG101
TP-0904,Thu,6,MATH201
TP2-0820,Thu,6,ENG101
TP-0410,Thu,6,ENG101
UB-1413,Thu,6,ENG101
TP2-0616,Thu,6,CS101
TP-0302,Thu,6,PHY102
UB-1502,Thu,6,PHY102
TP2-1502,Thu,6,PHY102
TP-1409,Thu,6,PHY102
TP2-0817,Thu,6,MATH201
TP2-1116,Thu,6,MATH201
TP2-1517,Thu,6,CS101
TP-0311,Thu,6,CS101
TP-0512,Thu,6,CS101
UB-0901,Thu,6,PHY102
TP2-1501,Thu,6,MATH201
UB-0613,Thu,6,CS101
UB-1019,Thu,6,ENG101
TP2-1302,Thu,6,CS101
UB-1120,Thu,6,ENG101
TP2-0219,Thu,6,PHY102
UB-0809,Thu,6,CS101
UB-0715,Thu,6,CS101
TP2-0809,Thu,6,MATH201
TP2-0220,Thu,6,ENG101
UB-1306,Thu,6,PHY102
UB-0913,Thu,6,CS101
UB-0916,Thu,6,PHY102
TP2-1303,Thu,6,ENG101
UB-0213,Thu,6,PHY102
UB-0814,Thu,6,CS101
TP-0810,Thu,6,ENG101
TP2-0016,Thu,6,CS101
TP2-1309,Thu,6,CS101
UB-1403,Thu,6,ENG101
UB-1001,Thu,6,PHY102
UB-0212,Thu,6,PHY102
UB-0116,Thu,6,PHY102
TP2-1311,Thu,6,CS101
UB-1107,Thu,6,PHY102
UB-0216,Thu,6,ENG101
UB-1206,Thu,6,ENG101
TP-0110,Thu,6,MATH201
UB-0801,Thu,6,PHY102
TP-0203,Thu,6,MATH201
TP2-0813,Thu,6,ENG101
TP2-1103,Thu,6,ENG101
TP-1510,Thu,6,PHY102
UB-0909,Thu,6,CS101
TP2-0201,Thu,6,ENG101
UB-1302,Thu,6,PHY102
TP2-0819,Thu,6,PHY102
UB-0917,Thu,6,CS101
UB-0811,Thu,6,CS101
TP2-1211,Thu,6,CS101
UB-1219,Thu,6,CS101
TP-0811,Thu,6,PHY102
UB-1311,Thu,6,PHY102
UB-0113,Thu,6,CS101
TP2-1319,Thu,6,MATH201
UB-0919,Thu,6,MATH201
UB-1417,Thu,6,MATH201
TP-0710,Thu,6,ENG101
UB-0205,Thu,6,PHY102
TP2-1114,Thu,6,CS101
TP2-0206,Thu,6,ENG101
TP2-1512,Thu,6,ENG101
TP2-1202,Thu,6,MATH201
UB-0509,Thu,6,CS101
UB-0904,Thu,6,PHY102
TP2-1316,Thu,6,MATH201
TP2-0913,Thu,6,MATH201
TP-1210,Thu,6,ENG101
UB-0702,Thu,6,PHY102
TP2-0602,Thu,6,PHY102
UB-0218,Thu,6,PHY102
TP2-0114,Thu,6,ENG101
UB-0709,Thu,6,CS101
UB-1509,Thu,6,MATH201
UB-0907,Thu,6,CS101
UB-1105,Thu,6,ENG101
TP-0109,Thu,6,MATH201
UB-0612,Thu,6,CS101
TP-0609,Thu,6,PHY102
UB-0501,Thu,6,PHY102
UB-1409,Thu,6,MATH201
UB-0920,Thu,6,ENG101
UB-1210,Thu,6,PHY102
UB-0607,Thu,6,MATH201
UB-0115,Thu,6,ENG101
TP2-1011,Thu,6,PHY102
TP2-0920,Thu,6,CS101
TP-1501,Thu,6,ENG101
TP-0502,Thu,6,CS101
TP-0603,Thu,6,CS101
UB-0617,Thu,6,MATH201
TP2-1120,Thu,6,CS101
TP-0511,Thu,6,CS101
TP-1304,Thu,6,PHY102
UB-1016,Thu,6,ENG101
UB-0819,Thu,6,MATH201
UB-1415,Thu,6,MATH201
TP2-1204,Thu,6,MATH201
TP2-1420,Thu,6,CS101
TP2-1507,Thu,6,ENG101
TP2-0004,Thu,6,ENG101
UB-0407,Thu,6,PHY102
TP2-0606,Thu,6,ENG101
UB-1513,Thu,6,CS101
TP-1411,Thu,6,CS101
UB-0817,Thu,6,MATH201
TP2-0912,Thu,6,PHY102
UB-0911,Thu,6,ENG101
UB-0209,Thu,6,CS101
UB-0510,Thu,6,PHY102
UB-0111,Thu,6,CS101
UB-0420,Thu,6,CS101
UB-1301,Thu,6,MATH201
TP2-1505,Thu,6,ENG101
UB-0206,Thu,6,MATH201
TP2-0002,Thu,6,PHY102
TP2-1308,Thu,6,ENG101
TP2-1401,Thu,6,MATH201
TP2-0015,Thu,6,MATH201
TP2-0916,Thu,6,ENG101
TP-0802,Thu,6,PHY102
UB-0912,Thu,6,PHY102
UB-0419,Thu,6,ENG101
TP2-1404,Thu,6,CS101
UB-1213,Thu,6,ENG101
UB-0519,Thu,6,MATH201
TP2-0209,Thu,6,PHY102
TP-0510,Thu,6,MATH201
TP2-0213,Thu,6,ENG101
TP2-1506,Thu,6,CS101
UB-1407,Thu,6,MATH201
TP-1402,Thu,6,MATH201
TP-0404,Thu,6,CS101
UB-0313,Thu,6,CS101
UB-0511,Thu,6,ENG101
TP2-0218,Thu,6,ENG101
TP2-1509,Thu,6,CS101
UB-0812,Thu,6,CS101
TP2-1508,Thu,6,CS101
TP2-1111,Thu,6,CS101
TP2-0611,Thu,6,MATH201
UB-0309,Thu,6,CS101
TP2-0115,Thu,6,PHY102
TP2-1405,Thu,6,CS101
TP-0411,Thu,6,PHY102
TP2-1218,Thu,6,CS101
TP-0803,Thu,6,MATH201
TP2-1516,Thu,6,PHY102
TP2-0104,Thu,6,MATH201
TP2-0614,Thu,6,CS101
UB-0405,Thu,6,CS101
UB-0110,Thu,6,ENG101
TP-1404,Thu,6,MATH201
UB-1519,Thu,6,MATH201
TP2-1109,Thu,6,CS101
TP2-0111,Thu,6,ENG101
UB-1305,Thu,6,ENG101
UB-0603,Thu,6,MATH201
UB-0813,Thu,6,PHY102
TP2-1102,Thu,6,PHY102
TP-1303,Thu,6,MATH201
TP2-1207,Thu,6,ENG101
TP2-0117,Thu,6,MATH201
TP2-0019,Thu,6,ENG101
TP2-1402,Thu,6,MATH201
UB-0716,Thu,6,ENG101
UB-0816,Thu,6,PHY102
UB-1117,Thu,6,CS101
TP2-0812,Thu,6,CS101
TP2-0008,Thu,6,PHY102
TP2-1315,Thu,6,CS101
UB-0219,Thu,6,ENG101
TP-1310,Thu,6,ENG101
TP-0210,Thu,6,ENG101
TP-0801,Thu,6,MATH201
UB-0714,Thu,6,PHY102
TP2-0107,Thu,6,CS101
TP2-0001,Thu,6,ENG101
TP2-1513,Thu,6,ENG101
TP2-0810,Thu,6,ENG101
TP2-1217,Thu,6,MATH201
UB-0102,Thu,6,PHY102
TP2-1210,Thu,6,ENG101
TP-0712,Thu,6,MATH201
UB-0614,Thu,6,PHY102
TP2-0807,Thu,6,MATH201
UB-1114,Thu,6,ENG101
TP2-0003,Thu,6,CS101
UB-0319,Thu,6,CS101
TP2-0109,Thu,6,ENG101
UB-1102,Thu,6,ENG101
TP-1211,Thu,6,CS101
TP2-0012,Thu,6,MATH201
TP2-0214,Thu,6,MATH201
UB-1510,Thu,6,MATH201
TP-1201,Thu,6,MATH201
UB-0620,Thu,6,ENG101
TP-1101,Thu,6,ENG101
TP-0312,Thu,6,MATH201
TP2-0006,Thu,6,ENG101
TP2-0013,Thu,6,CS101
UB-0109,Thu,6,MATH201
TP2-0105,Thu,6,ENG101
UB-0314,Thu,6,MATH201
TP-0701,Thu,6,CS101
TP2-1215,Thu,6,ENG101
TP2-1416,Thu,6,CS101
TP2-1018,Thu,6,PHY102
TP-0201,Thu,6,ENG101
UB-1003,Thu,6,CS101
TP-0202,Thu,6,PHY102
TP2-1304,Thu,6,CS101
UB-0119,Thu,6,PHY102
UB-0606,Thu,6,MATH201
TP-1203,Thu,6,ENG101
TP-0309,Thu,6,ENG101
UB-0616,Thu,6,ENG101
TP2-0803,Thu,6,MATH201
UB-0413,Thu,6,ENG101
UB-0608,Thu,6,MATH201
TP-0103,Thu,6,ENG101
TP2-0113,Thu,6,PHY102
UB-0604,Thu,6,PHY102
UB-0910,Thu,6,PHY102
TP2-1409,Thu,6,PHY102
TP2-0811,Thu,6,ENG101
UB-0713,Thu,6,ENG101
TP-0303,Thu,6,ENG101
TP-1401,Thu,6,PHY102
UB-0117,Thu,6,ENG101
UB-0106,Thu,6,MATH201
UB-0105,Thu,6,CS101
TP2-1518,Thu,6,ENG101
UB-1204,Thu,6,PHY102
TP-0612,Thu,6,ENG101
TP2-0102,Thu,6,CS101
TP-0101,Thu,6,CS101
TP2-0603,Thu,6,PHY102
TP-0711,Thu,6,CS101
TP2-1003,Thu,6,PHY102
TP-1503,Thu,6,MATH201
TP2-1519,Thu,6,PHY102
TP-1102,Thu,6,ENG101
UB-0406,Thu,6,PHY102
UB-1002,Thu,6,MATH201
UB-1203,Thu,6,PHY102
TP-0702,Thu,6,ENG101
TP-0901,Thu,6,ENG101
TP2-0017,Thu,6,MATH201
UB-0409,Thu,6,PHY102
UB-0903,Thu,6,PHY102
TP-0601,Thu,6,MATH201
UB-1015,Thu,6,ENG101
TP2-0005,Thu,6,ENG101
UB-1303,Thu,6,PHY102
TP-1204,Thu,6,CS101
TP2-1209,Thu,6,CS101
UB-1211,Thu,6,MATH201
TP-0812,Thu,6,CS101
TP2-1320,Thu,6,CS101
UB-0403,Thu,6,ENG101
UB-0706,Thu,6,CS101
UB-0504,Thu,6,PHY102
TP2-0908,Thu,6,MATH201
UB-1010,Thu,6,ENG101
UB-0320,Thu,6,ENG101
TP2-0818,Thu,6,ENG101
UB-0101,Thu,6,MATH201
UB-0513,Thu,6,PHY102
TP2-1106,Thu,6,CS101
TP-1110,Thu,6,CS101
UB-0719,Thu,6,PHY102
TP2-0914,Thu,6,CS101
TP2-1115,Thu,6,MATH201
TP2-1009,Thu,6,MATH201
TP2-1107,Thu,6,ENG101
UB-0415,Thu,6,PHY102
TP2-1008,Thu,6,CS101
TP2-0618,Thu,6,PHY102
TP2-1205,Thu,6,MATH201
TP2-0907,Thu,6,PHY102
TP-0102,Thu,6,MATH201
TP2-1419,Thu,6,ENG101
UB-1218,Thu,6,CS101
TP-0902,Thu,6,PHY102
TP2-0619,Thu,6,ENG101
TP-1512,Thu,6,MATH201
UB-0302,Thu,6,CS101
UB-1518,Thu,6,PHY102
TP2-1407,Thu,6,CS101
UB-0301,Thu,6,MATH201
UB-0315,Thu,6,MATH201
UB-0820,Thu,6,ENG101
TP-0804,Thu,6,CS101
TP2-1510,Thu,6,MATH201
UB-1111,Thu,6,ENG101
UB-1512,Thu,7,CS101
UB-0706,Thu,7,PHY102
TP2-0205,Thu,7,ENG101
TP2-1008,Thu,7,CS101
UB-1402,Thu,7,ENG101
TP2-0610,Thu,7,PHY102
TP2-0802,Thu,7,MATH201
TP-1201,Thu,7,PHY102
UB-1517,Thu,7,MATH201
UB-0201,Thu,7,PHY102
UB-1419,Thu,7,ENG101
TP2-0110,Thu,7,ENG101
UB-1307,Thu,7,ENG101
UB-0913,Thu,7,MATH201
UB-1105,Thu,7,MATH201
UB-1520,Thu,7,CS101
UB-0406,Thu,7,PHY102
UB-0920,Thu,7,CS101
UB-1405,Thu,7,ENG101
UB-0816,Thu,7,CS101
TP2-0210,Thu,7,PHY102
UB-0306,Thu,7,MATH201
UB-1312,Thu,7,PHY102
UB-0719,Thu,7,MATH201
TP2-1416,Thu,7,PHY102
TP-0504,Thu,7,ENG101
TP-0603,Thu,7,CS101
TP2-0206,Thu,7,CS101
TP2-1105,Thu,7,PHY102
TP-0804,Thu,7,PHY102
TP2-0618,Thu,7,MATH201
UB-0105,Thu,7,ENG101
UB-1519,Thu,7,PHY102
TP-1104,Thu,7,PHY102
UB-0218,Thu,7,MATH201
UB-1418,Thu,7,CS101
TP-1411,Thu,7,MATH201
UB-1301,Thu,7,MATH201
TP2-0009,Thu,7,CS101
TP2-1117,Thu,7,ENG101
UB-1102,Thu,7,MATH201
TP2-1519,Thu,7,CS101
UB-0704,Thu,7,MATH201
UB-0215,Thu,7,CS101
TP-1212,Thu,7,MATH201
TP-0904,Thu,7,MATH201
TP2-1408,Thu,7,MATH201
UB-0113,Thu,7,CS101
TP2-0211,Thu,7,CS101
UB-1207,Thu,7,CS101
TP2-0012,Thu,7,CS101
TP2-0907,Thu,7,ENG101
UB-0611,Thu,7,CS101
UB-1516,Thu,7,PHY102
TP-0502,Thu,7,ENG101
TP-0509,Thu,7,ENG101
TP2-0603,Thu,7,ENG101
UB-0204,Thu,7,ENG101
UB-0818,Thu,7,PHY102
UB-1302,Thu,7,ENG101
UB-1218,Thu,7,ENG101
TP2-1116,Thu,7,MATH201
UB-0520,Thu,7,ENG101
TP2-1010,Thu,7,ENG101
UB-0106,Thu,7,MATH201
UB-0802,Thu,7,PHY102
TP-0310,Thu,7,CS101
UB-0911,Thu,7,ENG101
UB-0604,Thu,7,CS101
TP-0701,Thu,7,ENG101
TP-1002,Thu,7,MATH201
UB-1320,Thu,7,PHY102
UB-0102,Thu,7,PHY102
TP2-0101,Thu,7,ENG101
TP2-1409,Thu,7,ENG101
TP2-0011,Thu,7,PHY102
UB-0220,Thu,7,MATH201
TP-1010,Thu,7,ENG101
TP2-0220,Thu,7,CS101
TP-0612,Thu,7,PHY102
UB-1202,Thu,7,MATH201
UB-1005,Thu,7,PHY102
UB-1317,Thu,7,CS101
UB-0403,Thu,7,MATH201
UB-1406,Thu,7,ENG101
TP2-0807,Thu,7,ENG101
TP2-0108,Thu,7,PHY102
TP-1203,Thu,7,PHY102
TP-1004,Thu,7,PHY102
UB-0209,Thu,7,MATH201
TP-0602,Thu,7,MATH201
TP-0111,Thu,7,ENG101
TP2-0806,Thu,7,PHY102
TP-0803,Thu,7,ENG101
UB-0513,Thu,7,CS101
UB-0914,Thu,7,PHY102
UB-0214,Thu,7,MATH201
TP-0112,Thu,7,ENG101
UB-1001,Thu,7,PHY102
TP2-1108,Thu,7,CS101
UB-1115,Thu,7,CS101
TP-1401,Thu,7,CS101
TP2-0918,Thu,7,PHY102
TP2-1217,Thu,7,MATH201
TP-1403,Thu,7,ENG101
TP2-0620,Thu,7,PHY102
UB-0510,Thu,7,ENG101
UB-0313,Thu,7,PHY102
UB-0607,Thu,7,PHY102
TP2-0613,Thu,7,MATH201
TP2-1514,Thu,7,MATH201
UB-1311,Thu,7,PHY102
TP2-0808,Thu,7,ENG101
TP2-1503,Thu,7,MATH201
UB-0720,Thu,7,PHY102
TP-0610,Thu,7,ENG101
TP2-0601,Thu,7,CS101
TP-0309,Thu,7,PHY102
UB-0118,Thu,7,PHY102
UB-0915,Thu,7,MATH201
UB-0505,Thu,7,PHY102
UB-1016,Thu,7,PHY102
TP2-0904,Thu,7,CS101
TP2-1004,Thu,7,CS101
TP2-1517,Thu,7,CS101
TP2-0212,Thu,7,MATH201
UB-0314,Thu,7,PHY102
TP2-0010,Thu,7,CS101
UB-0708,Thu,7,CS101
UB-1513,Thu,7,ENG101
TP2-1009,Thu,7,MATH201
UB-1415,Thu,7,CS101
TP-0910,Thu,7,MATH201
UB-0620,Thu,7,PHY102
TP-1111,Thu,7,MATH201
TP2-0109,Thu,7,CS101
UB-1511,Thu,7,MATH201
UB-0401,Thu,7,CS101
TP2-1309,Thu,7,ENG101
UB-0301,Thu,7,CS101
TP2-0118,Thu,7,CS101
TP2-0919,Thu,7,ENG101
UB-0502,Thu,7,ENG101
TP-0704,Thu,7,PHY102
TP2-0912,Thu,7,MATH201
UB-0207,Thu,7,ENG101
TP-1302,Thu,7,ENG101
TP2-1520,Thu,7,PHY102
UB-0213,Thu,7,MATH201
UB-1008,Thu,7,MATH201
UB-1417,Thu,7,CS101
TP2-0018,Thu,7,CS101
TP2-0911,Thu,7,PHY102
TP-1011,Thu,7,ENG101
UB-0109,Thu,7,PHY102
TP-0211,Thu,7,PHY102
TP-1109,Thu,7,MATH201
TP2-0111,Thu,7,MATH201
TP2-0820,Thu,7,MATH201
TP2-1301,Thu,7,ENG101
TP-0711,Thu,7,CS101
UB-1414,Thu,7,MATH201
UB-0904,Thu,7,ENG101
TP2-0612,Thu,7,MATH201
UB-0617,Thu,7,MATH201
TP2-1111,Thu,7,PHY102
TP-1501,Thu,7,MATH201
UB-1019,Thu,7,ENG101
TP-1009,Thu,7,MATH201
TP2-1319,Thu,7,CS101
TP2-0801,Thu,7,ENG101
TP-0801,Thu,7,CS101
UB-0819,Thu,7,MATH201
TP2-1020,Thu,7,CS101
TP2-1214,Thu,7,PHY102
TP2-0905,Thu,7,ENG101
UB-0302,Thu,7,ENG101
UB-0711,Thu,7,ENG101
TP2-0007,Thu,7,CS101
TP-0511,Thu,7,ENG101
UB-1215,Thu,7,MATH201
UB-0713,Thu,7,CS101
UB-0509,Thu,7,MATH201
TP2-1220,Thu,7,ENG101
TP-1402,Thu,7,ENG101
TP2-1419,Thu,7,MATH201
UB-1007,Thu,7,ENG101
TP2-0910,Thu,7,CS101
UB-0410,Thu,7,PHY102
TP-0902,Thu,7,ENG101
UB-0217,Thu,7,ENG101
UB-0304,Thu,7,CS101
UB-1119,Thu,7,MATH201
TP2-0617,Thu,7,MATH201
UB-0910,Thu,7,MATH201
TP-0110,Thu,7,CS101
UB-1106,Thu,7,PHY102
UB-0517,Thu,7,CS101
UB-1216,Thu,7,MATH201
UB-1118,Thu,7,ENG101
UB-0807,Thu,7,ENG101
UB-0619,Thu,7,CS101
UB-1014,Thu,7,ENG101
TP2-1504,Thu,7,MATH201
TP2-1314,Thu,7,CS101
TP-0410,Thu,7,CS101
TP2-0208,Thu,7,CS101
UB-0405,Thu,7,PHY102
TP2-0105,Thu,7,PHY102
TP-1101,Thu,7,CS101
UB-0208,Thu,7,MATH201
UB-1409,Thu,7,MATH201
UB-0601,Thu,7,ENG101
TP2-1413,Thu,7,MATH201
UB-0810,Thu,7,MATH201
UB-1108,Thu,7,PHY102
UB-1219,Thu,7,PHY102
TP2-1102,Thu,7,MATH201
TP-0709,Thu,7,PHY102
TP-0901,Thu,7,PHY102
UB-1403,Thu,7,ENG101
UB-0702,Thu,7,ENG101
UB-0715,Thu,7,ENG101
TP2-1411,Thu,7,PHY102
UB-0110,Thu,7,PHY102
TP2-1216,Thu,7,CS101
TP2-0609,Thu,7,PHY102
TP-0403,Thu,7,MATH201
TP2-0017,Thu,7,PHY102
UB-0307,Thu,7,ENG101
TP2-1317,Thu,7,PHY102
UB-0717,Thu,7,MATH201
TP2-1104,Thu,7,ENG101
TP2-1303,Thu,7,ENG101
UB-0119,Thu,7,ENG101
UB-0202,Thu,7,CS101
TP-0304,Thu,7,ENG101
TP2-1307,Thu,7,PHY102
TP2-1110,Thu,7,CS101
TP2-0908,Thu,7,MATH201
TP2-0902,Thu,7,PHY102
UB-0416,Thu,7,PHY102
TP2-0106,Thu,7,PHY102
TP2-0914,Thu,7,CS101
UB-0308,Thu,7,ENG101
TP2-0917,Thu,7,MATH201
TP2-0815,Thu,7,MATH201
TP-1511,Thu,7,MATH201
UB-1006,Thu,7,ENG101
TP2-1218,Thu,7,MATH201
TP2-0611,Thu,7,PHY102
UB-0716,Thu,7,CS101
TP-0604,Thu,7,MATH201
TP-0102,Thu,7,CS101
UB-1013,Thu,7,ENG101
TP2-0215,Thu,7,CS101
UB-0918,Thu,7,CS101
TP2-1005,Thu,7,MATH201
UB-1303,Thu,7,ENG101
UB-1211,Thu,7,MATH201
UB-0508,Thu,7,MATH201
TP-0201,Thu,7,CS101
TP-1303,Thu,7,PHY102
TP2-0816,Thu,7,MATH201
TP-0109,Thu,7,PHY102
UB-0402,Thu,7,ENG101
TP2-1502,Thu,7,MATH201
TP2-1516,Thu,7,ENG101
UB-1203,Thu,7,PHY102
TP2-1320,Thu,7,PHY102
TP2-1015,Thu,7,MATH201
UB-0519,Thu,7,MATH201
TP2-1018,Thu,7,CS101
TP2-0119,Thu,7,MATH201
UB-0312,Thu,7,CS101
TP-0810,Thu,7,MATH201
TP-0101,Thu,7,PHY102
TP-0301,Thu,7,CS101
TP2-1208,Thu,7,CS101
UB-1210,Thu,7,MATH201
TP2-1313,Thu,7,PHY102
TP-0802,Thu,7,ENG101
UB-0417,Thu,7,MATH201
TP-0512,Thu,7,ENG101
UB-1507,Thu,7,ENG101
TP2-1006,Thu,7,PHY102
UB-0707,Thu,7,CS101
UB-0114,Thu,7,ENG101
TP2-0115,Thu,7,MATH201
TP-0809,Thu,7,CS101
TP2-1501,Thu,7,CS101
TP2-1202,Thu,7,PHY102
TP-1410,Thu,7,MATH201
UB-1420,Thu,7,MATH201
TP-1504,Thu,7,CS101
TP2-1407,Thu,7,PHY102
UB-0813,Thu,7,ENG101
UB-0609,Thu,7,CS101
TP2-1007,Thu,7,CS101
TP2-0207,Thu,7,CS101
UB-0503,Thu,7,ENG101
TP-0212,Thu,7,ENG101
TP2-1404,Thu,7,MATH201
TP2-0606,Thu,7,PHY102
UB-0418,Thu,7,ENG101
UB-1009,Thu,7,MATH201
UB-0701,Thu,7,PHY102
TP-1503,Thu,7,ENG101
TP-1204,Thu,7,ENG101
TP2-1512,Thu,7,ENG101
TP-1310,Thu,7,MATH201
TP2-1318,Thu,7,MATH201
TP2-1207,Thu,7,PHY102
UB-0319,Thu,7,CS101
TP2-1415,Thu,7,ENG101
TP-1012,Thu,7,MATH201
UB-0512,Thu,7,MATH201
TP2-0209,Thu,7,CS101
TP2-1001,Thu,7,CS101
UB-0212,Thu,7,PHY102
TP2-1506,Thu,7,MATH201
TP-1304,Thu,7,MATH201
TP2-1401,Thu,7,PHY102
TP2-1201,Thu,7,PHY102
TP2-0819,Thu,7,MATH201
TP2-0214,Thu,7,ENG101
TP-1409,Thu,7,MATH201
TP-1309,Thu,7,PHY102
UB-0101,Thu,7,CS101
TP2-0616,Thu,7,PHY102
TP2-1311,Thu,7,ENG101
UB-1212,Thu,7,PHY102
TP2-0614,Thu,7,CS101
UB-1410,Thu,7,CS101
TP-0703,Thu,7,MATH201
UB-0817,Thu,7,MATH201
TP-1312,Thu,7,ENG101
TP2-1016,Thu,7,MATH201
TP-0412,Thu,7,CS101
TP2-1003,Thu,7,CS101
TP2-0903,Thu,7,CS101
TP-1202,Thu,7,CS101
UB-1204,Thu,7,CS101
TP2-0219,Thu,7,PHY102
TP-0710,Thu,7,MATH201
TP2-1412,Thu,7,MATH201
TP2-0909,Thu,7,ENG101
TP2-1410,Thu,7,PHY102
TP2-0203,Thu,7,PHY102
TP2-0107,Thu,7,PHY102
TP2-1112,Thu,7,ENG101
TP2-1115,Thu,7,ENG101
TP2-0916,Thu,7,PHY102
UB-1305,Thu,7,ENG101
TP2-1511,Thu,7,PHY102
TP-1311,Thu,7,CS101
TP2-1206,Thu,7,PHY102
UB-0407,Thu,7,MATH201
UB-0805,Thu,7,ENG101
TP2-1211,Thu,7,PHY102
UB-0413,Thu,7,CS101
UB-0618,Thu,7,MATH201
TP2-0004,Thu,7,ENG101
TP2-0016,Thu,7,ENG101
UB-1304,Thu,7,PHY102
UB-1213,Thu,7,MATH201
UB-0616,Thu,7,MATH201
TP-0811,Thu,7,MATH201
TP2-1306,Thu,7,ENG101
TP2-0114,Thu,7,PHY102
